Employee_ID,Attrition_rate
EID_22713,0.19174999999999998
EID_9658,0.36761666666666665
EID_22203,0.08873333333333333
EID_7652,0.1316166666666667
EID_6516,0.17563333333333334
EID_20283,0.22958333333333333
EID_21014,0.18248333333333333
EID_7693,0.1283
EID_13232,0.147
EID_6515,0.28554999999999997
EID_13639,0.15751666666666667
EID_14669,0.16708333333333333
EID_16537,0.14598333333333333
EID_5782,0.1875
EID_20157,0.13351666666666664
EID_1855,0.18596666666666664
EID_20748,0.21588333333333332
EID_23179,0.11736666666666666
EID_12838,0.12458333333333334
EID_21656,0.18384999999999999
EID_8844,0.22606666666666667
EID_1536,0.10966666666666668
EID_8822,0.2446166666666667
EID_11398,0.25576666666666664
EID_12965,0.08353333333333333
EID_5204,0.09326666666666666
EID_10030,0.4806333333333333
EID_13227,0.12306666666666667
EID_20607,0.2074166666666667
EID_14070,0.20409999999999998
EID_3755,0.2732
EID_5459,0.19283333333333333
EID_7697,0.25356666666666666
EID_3935,0.12513333333333335
EID_19046,0.21638333333333337
EID_4040,0.1218
EID_17730,0.16175000000000003
EID_4995,0.19135000000000002
EID_24653,0.3008
EID_6978,0.20725000000000002
EID_13775,0.17930000000000001
EID_14608,0.20245000000000002
EID_3148,0.1568166666666667
EID_24868,0.2801666666666666
EID_5521,0.24456666666666668
EID_21155,0.2524666666666667
EID_3840,0.19921666666666668
EID_10646,0.18004999999999996
EID_6711,0.3339833333333333
EID_16247,0.11260000000000002
EID_16789,0.19073333333333334
EID_17967,0.3389166666666667
EID_13270,0.22209999999999996
EID_18462,0.27116666666666667
EID_22248,0.19599999999999998
EID_22693,0.2861
EID_25662,0.13325
EID_23346,0.23985
EID_4437,0.3785
EID_18108,0.16355
EID_7000,0.09044999999999999
EID_22770,0.08639999999999999
EID_7816,0.16556666666666667
EID_19615,0.15311666666666665
EID_23807,0.2211
EID_16764,0.12736666666666666
EID_16818,0.06758333333333331
EID_22712,0.20435
EID_18198,0.13260000000000002
EID_11154,0.3104
EID_22137,0.13908333333333334
EID_11655,0.36605
EID_18514,0.20895
EID_24742,0.22836666666666663
EID_16019,0.12336666666666667
EID_7357,0.11040000000000001
EID_20106,0.21765
EID_13284,0.28615
EID_5451,0.10043333333333333
EID_19728,0.17138333333333333
EID_9178,0.28006666666666663
EID_13177,0.08485
EID_14300,0.23831666666666665
EID_4379,0.0998
EID_11285,0.25395
EID_14882,0.21138333333333334
EID_9969,0.27
EID_23643,0.13218333333333332
EID_5935,0.17073333333333332
EID_7741,0.12415
EID_6176,0.14231666666666667
EID_5418,0.17390000000000003
EID_20626,0.18275
EID_1725,0.08123333333333334
EID_14317,0.29636666666666667
EID_12120,0.11131666666666667
EID_20264,0.14738333333333334
EID_16691,0.1339
EID_1093,0.16574999999999998
EID_2565,0.1533
EID_11463,0.2443666666666667
EID_12005,0.22103333333333333
EID_10326,0.08108333333333334
EID_12582,0.26163333333333333
EID_18228,0.16126666666666664
EID_11670,0.2784333333333333
EID_24257,0.2517
EID_7024,0.07556666666666667
EID_10382,0.11725000000000001
EID_20210,0.18013333333333328
EID_10294,0.22048333333333334
EID_19941,0.38135
EID_25572,0.21858333333333335
EID_7758,0.13688333333333333
EID_22718,0.33546666666666664
EID_1078,0.20431666666666667
EID_8227,0.17313333333333333
EID_1702,0.22471666666666668
EID_3532,0.1284
EID_22452,0.11006666666666666
