Employee_ID,Attrition_rate
EID_22713,0.17913333333333334
EID_9658,0.3988333333333333
EID_22203,0.10909999999999999
EID_7652,0.14876666666666669
EID_6516,0.14859999999999998
EID_20283,0.2994666666666667
EID_21014,0.17146666666666666
EID_7693,0.16036666666666669
EID_13232,0.055433333333333334
EID_6515,0.1848
EID_13639,0.16923333333333332
EID_14669,0.2212333333333333
EID_16537,0.09853333333333335
EID_5782,0.08646666666666668
EID_20157,0.031266666666666665
EID_1855,0.12543333333333334
EID_20748,0.27723333333333333
EID_23179,0.04726666666666667
EID_12838,0.15336666666666665
EID_21656,0.1573
EID_8844,0.3007
EID_1536,0.10863333333333335
EID_8822,0.22133333333333335
EID_11398,0.3812
EID_12965,0.09806666666666668
EID_5204,0.07946666666666667
EID_10030,0.5654666666666667
EID_13227,0.1717
EID_20607,0.18233333333333332
EID_14070,0.23393333333333333
EID_3755,0.24766666666666667
EID_5459,0.17066666666666666
EID_7697,0.35580000000000006
EID_3935,0.16053333333333333
EID_19046,0.27503333333333335
EID_4040,0.1897
EID_17730,0.1429
EID_4995,0.1402
EID_24653,0.24150000000000002
EID_6978,0.2881666666666667
EID_13775,0.11943333333333334
EID_14608,0.30750000000000005
EID_3148,0.05486666666666667
EID_24868,0.2846333333333333
EID_5521,0.14576666666666666
EID_21155,0.13513333333333333
EID_3840,0.284
EID_10646,0.18883333333333333
EID_6711,0.20846666666666666
EID_16247,0.13696666666666668
EID_16789,0.24523333333333333
EID_17967,0.3181
EID_13270,0.3211
EID_18462,0.29736666666666667
EID_22248,0.08213333333333334
EID_22693,0.35226666666666673
EID_25662,0.08333333333333333
EID_23346,0.28733333333333333
EID_4437,0.4667666666666667
EID_18108,0.157
EID_7000,0.09983333333333333
EID_22770,0.04973333333333333
EID_7816,0.1940666666666667
EID_19615,0.10259999999999998
EID_23807,0.2889
EID_16764,0.04443333333333333
EID_16818,0.07423333333333333
EID_22712,0.19733333333333333
EID_18198,0.1870666666666667
EID_11154,0.08786666666666666
EID_22137,0.09326666666666666
EID_11655,0.28003333333333336
EID_18514,0.1675333333333333
EID_24742,0.32503333333333334
EID_16019,0.0656
EID_7357,0.06443333333333333
EID_20106,0.26313333333333333
EID_13284,0.43206666666666665
EID_5451,0.08616666666666667
EID_19728,0.1748333333333333
EID_9178,0.13009999999999997
EID_13177,0.1175
EID_14300,0.15346666666666667
EID_4379,0.12526666666666667
EID_11285,0.15126666666666666
EID_14882,0.07633333333333334
EID_9969,0.2838
EID_23643,0.18886666666666665
EID_5935,0.23463333333333333
EID_7741,0.0845
EID_6176,0.20626666666666668
EID_5418,0.20020000000000002
EID_20626,0.28406666666666663
EID_1725,0.11426666666666667
EID_14317,0.40126666666666666
EID_12120,0.09913333333333334
EID_20264,0.18033333333333335
EID_16691,0.13833333333333334
EID_1093,0.1445
EID_2565,0.07023333333333333
EID_11463,0.28583333333333333
EID_12005,0.3555
EID_10326,0.043500000000000004
EID_12582,0.31746666666666673
EID_18228,0.26966666666666667
EID_11670,0.32003333333333334
EID_24257,0.28309999999999996
EID_7024,0.0342
EID_10382,0.09649999999999999
EID_20210,0.2631
EID_10294,0.1524
EID_19941,0.4559333333333333
EID_25572,0.2195
EID_7758,0.15546666666666667
EID_22718,0.2702
EID_1078,0.08303333333333333
EID_8227,0.0818
EID_1702,0.1791
EID_3532,0.14936666666666668
EID_22452,0.11116666666666668
EID_3019,0.09006666666666667
EID_22264,0.13373333333333332
EID_9866,0.06296666666666666
EID_3520,0.371
EID_21098,0.0867
EID_1186,0.1939
EID_12355,0.10956666666666666
EID_11020,0.2000333333333333
EID_19193,0.1938333333333333
EID_17787,0.21653333333333333
EID_13719,0.06663333333333334
EID_24449,0.14880000000000002
EID_12957,0.3004
EID_24794,0.15043333333333334
EID_2866,0.32470000000000004
EID_10563,0.5128
EID_22492,0.08976666666666666
EID_4106,0.16743333333333332
EID_6648,0.14373333333333332
EID_7209,0.19610000000000002
EID_9692,0.3349333333333333
EID_22763,0.14859999999999998
EID_12622,0.16826666666666668
EID_9831,0.17536666666666667
EID_5731,0.12806666666666666
EID_1114,0.09596666666666666
EID_25017,0.28043333333333337
EID_22956,0.11746666666666668
EID_5549,0.16253333333333334
EID_12022,0.2872
EID_8034,0.13843333333333332
EID_20644,0.1751
EID_20125,0.15810000000000002
EID_21957,0.14703333333333332
EID_8870,0.11796666666666666
EID_2305,0.21309999999999998
EID_3977,0.22543333333333335
EID_14845,0.08823333333333333
EID_6629,0.06816666666666667
EID_14577,0.09676666666666667
EID_24509,0.09186666666666667
EID_1530,0.14749999999999996
EID_21524,0.10386666666666666
EID_6647,0.2690666666666667
EID_19730,0.37306666666666666
EID_4424,0.17659999999999995
EID_7964,0.5976333333333333
EID_6289,0.1543
EID_2899,0.4202333333333334
EID_2827,0.6838666666666667
EID_8801,0.2007
EID_20454,0.2152333333333333
EID_18988,0.15896666666666667
EID_8405,0.1262
EID_14497,0.3971
EID_11769,0.15876666666666667
EID_21353,0.2281
EID_2221,0.05753333333333333
EID_13218,0.2033
EID_4576,0.3764
EID_17470,0.2773666666666667
EID_14817,0.19366666666666665
EID_21845,0.1012
EID_21987,0.34423333333333334
EID_1168,0.2526
EID_14315,0.11803333333333332
EID_5043,0.22846666666666668
EID_1967,0.13283333333333333
EID_22274,0.17103333333333334
EID_11091,0.2016
EID_18421,0.15806666666666666
EID_8316,0.47453333333333325
EID_13308,0.08933333333333333
EID_19481,0.11496666666666666
EID_17732,0.06126666666666667
EID_4504,0.13823333333333335
EID_2539,0.13749999999999998
EID_19529,0.14013333333333333
EID_2279,0.2234666666666667
EID_14508,0.3161
EID_12241,0.031166666666666665
EID_11530,0.13560000000000003
EID_20147,0.22093333333333334
EID_6154,0.33390000000000003
EID_3523,0.04666666666666667
EID_20453,0.24339999999999998
EID_11929,0.16936666666666667
EID_12840,0.37296666666666667
EID_22320,0.1359
EID_25383,0.4189333333333334
EID_10731,0.12283333333333334
EID_1017,0.2906
EID_1819,0.19140000000000001
EID_22849,0.13713333333333336
EID_12290,0.3657333333333334
EID_24238,0.05916666666666667
EID_3105,0.08146666666666666
EID_14242,0.14683333333333334
EID_16569,0.3560666666666667
EID_8094,0.12290000000000001
EID_7824,0.18486666666666665
EID_8978,0.13823333333333332
EID_25314,0.09249999999999999
EID_17810,0.14393333333333333
EID_14856,0.10126666666666666
EID_22144,0.2181666666666667
EID_23603,0.12689999999999999
EID_7211,0.13143333333333332
EID_19340,0.49373333333333336
EID_1501,0.2125
EID_22111,0.14303333333333335
EID_16147,0.15386666666666668
EID_16746,0.15426666666666666
EID_20777,0.21330000000000002
EID_12999,0.15016666666666667
EID_21663,0.13326666666666667
EID_11862,0.0855
