Employee_ID,Attrition_rate
EID_22713,0.218825
EID_9658,0.3303625
EID_22203,0.1037625
EID_7652,0.1470125
EID_6516,0.144825
EID_20283,0.20297500000000002
EID_21014,0.15914999999999999
EID_7693,0.23181249999999998
EID_13232,0.14506249999999998
EID_6515,0.22312500000000002
EID_13639,0.1522
EID_14669,0.1886
EID_16537,0.14761249999999998
EID_5782,0.188575
EID_20157,0.1407625
EID_1855,0.18335
EID_20748,0.2332125
EID_23179,0.1524
EID_12838,0.1323125
EID_21656,0.1431125
EID_8844,0.21047500000000002
EID_1536,0.11235
EID_8822,0.1964875
EID_11398,0.20858749999999998
EID_12965,0.10468749999999999
EID_5204,0.090475
EID_10030,0.400625
EID_13227,0.13496249999999999
EID_20607,0.261075
EID_14070,0.1807625
EID_3755,0.2260625
EID_5459,0.230225
EID_7697,0.2587
EID_3935,0.1330625
EID_19046,0.2106875
EID_4040,0.1594125
EID_17730,0.1633375
EID_4995,0.2463625
EID_24653,0.2697625
EID_6978,0.190725
EID_13775,0.21505000000000002
EID_14608,0.1979875
EID_3148,0.1699625
EID_24868,0.21779999999999997
EID_5521,0.1989125
EID_21155,0.21897499999999998
EID_3840,0.25306249999999997
EID_10646,0.2150875
EID_6711,0.2876125
EID_16247,0.18646249999999998
EID_16789,0.1757625
EID_17967,0.2657875
EID_13270,0.2453375
EID_18462,0.2419375
EID_22248,0.18215
EID_22693,0.240625
EID_25662,0.1689
EID_23346,0.2294125
EID_4437,0.403175
EID_18108,0.1646375
EID_7000,0.0898125
EID_22770,0.10024999999999999
EID_7816,0.1317625
EID_19615,0.168775
EID_23807,0.1959125
EID_16764,0.1368875
EID_16818,0.112425
EID_22712,0.23541250000000002
EID_18198,0.1375375
EID_11154,0.254575
EID_22137,0.11913750000000001
EID_11655,0.334075
EID_18514,0.22418750000000004
EID_24742,0.20437499999999997
EID_16019,0.11487499999999999
EID_7357,0.1626
EID_20106,0.2047625
EID_13284,0.260025
EID_5451,0.0848625
EID_19728,0.3233125
EID_9178,0.258775
EID_13177,0.07971249999999999
EID_14300,0.1915
EID_4379,0.1194875
EID_11285,0.2348875
EID_14882,0.1832625
EID_9969,0.2257
EID_23643,0.130825
EID_5935,0.18059999999999998
EID_7741,0.2163
EID_6176,0.21028750000000002
EID_5418,0.24545000000000003
EID_20626,0.1490375
EID_1725,0.10693749999999999
EID_14317,0.25892499999999996
EID_12120,0.21056249999999999
EID_20264,0.162825
