Employee_ID,Attrition_rate
EID_22713,0.17604999999999998
EID_9658,0.303075
EID_22203,0.090225
EID_7652,0.142325
EID_6516,0.1719
EID_20283,0.24242500000000003
EID_21014,0.17759999999999998
EID_7693,0.16255
EID_13232,0.12555
EID_6515,0.1757
EID_13639,0.13002499999999997
EID_14669,0.237225
EID_16537,0.10785
EID_5782,0.082925
EID_20157,0.11565
EID_1855,0.160975
EID_20748,0.254675
EID_23179,0.0958
EID_12838,0.115975
EID_21656,0.138425
EID_8844,0.2841
EID_1536,0.11405000000000001
EID_8822,0.224675
EID_11398,0.28957499999999997
EID_12965,0.07915
EID_5204,0.09565
EID_10030,0.6685
EID_13227,0.14865
EID_20607,0.288625
EID_14070,0.183825
EID_3755,0.38492499999999996
EID_5459,0.186425
EID_7697,0.31202500000000005
EID_3935,0.1638
EID_19046,0.273525
EID_4040,0.14315
EID_17730,0.1155
EID_4995,0.13605
EID_24653,0.192775
EID_6978,0.25685
EID_13775,0.170925
EID_14608,0.27090000000000003
EID_3148,0.061575
EID_24868,0.26764999999999994
EID_5521,0.3295
EID_21155,0.132775
EID_3840,0.253275
EID_10646,0.163475
EID_6711,0.19269999999999998
EID_16247,0.13112500000000002
EID_16789,0.24735000000000001
EID_17967,0.283775
EID_13270,0.2472
EID_18462,0.2716
EID_22248,0.08725
EID_22693,0.3607
EID_25662,0.110575
EID_23346,0.263375
EID_4437,0.355225
EID_18108,0.151675
EID_7000,0.087575
EID_22770,0.06
EID_7816,0.21987500000000001
EID_19615,0.17314999999999997
EID_23807,0.269625
EID_16764,0.10700000000000001
EID_16818,0.07214999999999999
EID_22712,0.18325
EID_18198,0.16897500000000001
EID_11154,0.308225
EID_22137,0.135325
EID_11655,0.3295
EID_18514,0.294475
EID_24742,0.249325
EID_16019,0.09605
EID_7357,0.05355
EID_20106,0.223
EID_13284,0.356125
EID_5451,0.092075
EID_19728,0.1653
EID_9178,0.2552
EID_13177,0.11359999999999999
EID_14300,0.18309999999999998
EID_4379,0.11904999999999999
EID_11285,0.174475
EID_14882,0.233675
EID_9969,0.284275
EID_23643,0.18455
EID_5935,0.22185
EID_7741,0.0867
EID_6176,0.1796
EID_5418,0.15607500000000002
EID_20626,0.23875
EID_1725,0.086175
EID_14317,0.35662499999999997
EID_12120,0.10955000000000001
EID_20264,0.169825
EID_16691,0.13965
EID_1093,0.153675
EID_2565,0.179
EID_11463,0.2585
EID_12005,0.27195
EID_10326,0.0718
EID_12582,0.28590000000000004
EID_18228,0.23959999999999998
EID_11670,0.2823
EID_24257,0.260025
EID_7024,0.050375
EID_10382,0.075525
EID_20210,0.2563
EID_10294,0.294575
EID_19941,0.519625
EID_25572,0.210125
EID_7758,0.160725
EID_22718,0.21484999999999999
EID_1078,0.20375
EID_8227,0.110425
EID_1702,0.22755
EID_3532,0.128625
EID_22452,0.12065000000000001
EID_3019,0.133525
EID_22264,0.10277499999999999
EID_9866,0.086625
EID_3520,0.3507
EID_21098,0.087375
EID_1186,0.16544999999999999
EID_12355,0.1279
EID_11020,0.16155
EID_19193,0.15869999999999998
EID_17787,0.347225
EID_13719,0.120675
EID_24449,0.17572500000000002
EID_12957,0.258125
EID_24794,0.12480000000000001
EID_2866,0.30455000000000004
EID_10563,0.40295000000000003
EID_22492,0.0701
EID_4106,0.158875
EID_6648,0.1181
EID_7209,0.19205
EID_9692,0.259575
EID_22763,0.15
EID_12622,0.160375
EID_9831,0.1893
EID_5731,0.163875
EID_1114,0.20525
EID_25017,0.25555
EID_22956,0.11390000000000002
EID_5549,0.17054999999999998
EID_12022,0.414675
EID_8034,0.14955000000000002
EID_20644,0.1575
EID_20125,0.12065000000000001
EID_21957,0.13247499999999998
EID_8870,0.1511
EID_2305,0.209625
EID_3977,0.2106
EID_14845,0.13140000000000002
EID_6629,0.056650000000000006
EID_14577,0.2369
EID_24509,0.0983
EID_1530,0.12047499999999997
EID_21524,0.112925
EID_6647,0.204625
EID_19730,0.2933
EID_4424,0.20637499999999998
EID_7964,0.48895
EID_6289,0.163225
EID_2899,0.34887500000000005
EID_2827,0.606125
EID_8801,0.2142
EID_20454,0.19624999999999998
EID_18988,0.141375
EID_8405,0.099775
EID_14497,0.337575
EID_11769,0.12890000000000001
EID_21353,0.21065
EID_2221,0.23399999999999999
EID_13218,0.18455
EID_4576,0.4491
EID_17470,0.28080000000000005
EID_14817,0.1934
EID_21845,0.106625
EID_21987,0.3001
EID_1168,0.2291
EID_14315,0.185025
EID_5043,0.17915
EID_1967,0.1539
EID_22274,0.152775
EID_11091,0.17215
EID_18421,0.15065
EID_8316,0.42392499999999994
EID_13308,0.08082500000000001
EID_19481,0.247575
EID_17732,0.1081
EID_4504,0.158175
EID_2539,0.1427
EID_19529,0.12867499999999998
EID_2279,0.21757500000000002
EID_14508,0.36855000000000004
EID_12241,0.055025
EID_11530,0.138275
EID_20147,0.193275
EID_6154,0.26027500000000003
EID_3523,0.07815
EID_20453,0.21037499999999998
EID_11929,0.16397499999999998
EID_12840,0.2987
EID_22320,0.11175
EID_25383,0.37862500000000004
EID_10731,0.123525
EID_1017,0.230325
EID_1819,0.1598
EID_22849,0.1718
EID_12290,0.30842500000000006
EID_24238,0.10447500000000001
EID_3105,0.07569999999999999
EID_14242,0.145675
EID_16569,0.3395
EID_8094,0.09255000000000001
EID_7824,0.1819
EID_8978,0.11789999999999999
EID_25314,0.11057499999999999
EID_17810,0.252725
EID_14856,0.13327499999999998
EID_22144,0.218625
EID_23603,0.16652499999999998
EID_7211,0.13622499999999998
EID_19340,0.43052500000000005
EID_1501,0.178225
EID_22111,0.118925
EID_16147,0.130675
EID_16746,0.1591
EID_20777,0.16970000000000002
EID_12999,0.12380000000000001
EID_21663,0.23655
EID_11862,0.096525
EID_17683,0.3822
EID_19819,0.16542500000000002
EID_21562,0.313175
EID_24390,0.07677500000000001
EID_14444,0.18837500000000001
EID_3261,0.16490000000000002
EID_7752,0.22757499999999997
EID_3033,0.24812499999999998
EID_22433,0.1379
EID_23727,0.3208
EID_24107,0.14422500000000002
EID_22537,0.069425
EID_13645,0.045325
EID_16021,0.11305000000000001
EID_19800,0.21989999999999998
EID_1944,0.08407500000000001
EID_15868,0.16510000000000002
EID_22188,0.361
EID_13833,0.23892500000000003
EID_15028,0.106475
EID_24861,0.10042500000000001
EID_13033,0.11677499999999999
EID_23673,0.206775
EID_13265,0.16412499999999997
EID_23411,0.272175
EID_3761,0.127725
EID_7299,0.151925
EID_2379,0.135625
EID_18863,0.2812
EID_12115,0.280875
EID_23879,0.124925
EID_16586,0.1505
EID_19003,0.11955
EID_11107,0.096
EID_15416,0.09494999999999999
EID_19214,0.10885
EID_5135,0.10494999999999999
EID_22464,0.40879999999999994
EID_22759,0.226225
EID_17833,0.36615
EID_17627,0.104875
EID_25730,0.35535000000000005
EID_2377,0.2165
EID_18085,0.320675
EID_14096,0.158625
EID_8384,0.168425
EID_17105,0.26954999999999996
EID_9929,0.076875
EID_13267,0.332875
EID_12954,0.176325
EID_4464,0.1048
EID_11464,0.13369999999999999
EID_19308,0.10415
EID_17530,0.049325
EID_6981,0.183425
EID_19951,0.3527
EID_1100,0.2285
EID_25145,0.17895
EID_15614,0.20434999999999998
EID_2961,0.122325
EID_1742,0.22659999999999997
EID_2843,0.07750000000000001
EID_9549,0.335075
EID_12832,0.1022
EID_17914,0.5089
EID_22832,0.111975
EID_5755,0.125525
EID_1141,0.27905
EID_18954,0.17102499999999998
EID_10824,0.102725
EID_24478,0.191125
EID_14916,0.13915
EID_4434,0.1701
EID_23650,0.184175
EID_16556,0.16874999999999998
EID_24656,0.160875
EID_25965,0.45887500000000003
EID_9279,0.109675
EID_13802,0.1553
EID_2748,0.13525
EID_17346,0.19352499999999997
EID_1171,0.22119999999999998
EID_1552,0.10974999999999999
EID_20674,0.26387499999999997
EID_2475,0.10972499999999999
EID_16714,0.18895
EID_7857,0.146925
EID_3294,0.179075
EID_2280,0.09820000000000001
EID_10203,0.16490000000000002
EID_22162,0.11435000000000001
EID_10438,0.272225
EID_12898,0.132125
EID_4358,0.123075
EID_6179,0.249025
EID_2538,0.237325
EID_13110,0.31515000000000004
EID_24585,0.14242500000000002
EID_1006,0.14504999999999998
EID_11632,0.1567
EID_21011,0.168875
EID_16869,0.105625
EID_20564,0.20889999999999997
EID_12996,0.0919
EID_1503,0.142675
