Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3399.901098941233
ACCEGCATKHNRXUHW,2440.9363770276445
NKCE6GJ5XVJDXNNZ,9129.73003033733
NKCEB8BK3ZXDHDHM,7717.767548016043
TOPEFDXSAHRNPF94,4967.4151397880605
ACCE558KZHEPZYMG,7316.300258496069
ACCEAZCVAMFHDPY7,4477.85726413372
NKCDYNY37JPBGBVM,2795.8045281977174
NKCEY8KWY33FCUYD,6272.404729106271
RNGE4YPTQYRECV9J,3918.209517905695
NKCE88AHBHJZREXH,3987.5910575281487
CLTEJ5ZZGBP4JGGE,6343.352985782182
WATE3NWH5FZWAMDA,6239.2025807972595
CAGE53FSFZVFPFHQ,2270.765972781658
PCSEAKVBFFPGCHNZ,3720.6676057175014
WATDFFH3KJYBTYGG,5785.6029835279105
NKCDWHFQSCHHYZMP,2882.753147365215
RNGEB2PG3Q5RKDW6,3333.7887363566047
NKCE5UY9HHPZGGUZ,4153.170975173161
KTAEHETW3ZCMFMJR,4183.873136685228
BRAEBBYRVF9MHJHU,6343.431308497395
NKCEAX7HAQ2RJA3Q,8294.142082018643
CRTECN2RQZWBSP9W,4486.3063315608315
WATDEWZ9UHSEHGZG,7719.74828582143
PTPEYW8HNV6G9YYR,3028.3657166114817
ACCEAMGZRRYVAHDC,4647.921695436078
SRTEHHXG8MUXTGPA,5382.234058810534
SKIE4S4NN4MHYM3Z,4405.345118708957
HMBE7G34YHWPWKYN,6264.526302628569
LLIEGTMFJBD7ZZZM,10615.1594385815
ACCEJGH6JVTM4CBH,4120.179843449743
ACCDQDYBXJ9HZF37,7981.211749681181
RNGE88FRGZCXNKUG,2960.025571251136
NKCE7M3QNNPZDXHQ,8189.074988895843
VLBEGFFDP9H6WG2T,3468.6353238270376
TOPEAFG4YEQSH5TT,2928.0598344172568
WATEYAP3K2QQQWDH,4836.120315953025
PCSEBDFUFJWGARNX,8308.070313229158
SWTEGXQFZY95SKG7,4519.297649187519
BRAEGJFXSM9ZQ6SK,5357.532531400515
CAGE6FYKP34GA4GF,6217.591559986173
HMBEJCMH78VJF3M8,4009.234374735273
HIFEB7J3GSTVN5XJ,8451.367193183358
PBXE6ZHNGZREWWHR,4233.5078590128305
PCSEAKVBNXFGZBKB,5752.625479551653
BRAEBBMQQNZ9RZWR,5088.457252482763
ACCEGKFCXHZZH44S,3699.8790046360546
SHODXQRRGKZ74U9M,4312.509643864603
DREE2Y6DVEKVVQQS,4130.551167007991
PBXE8ZHHG5Y525BT,6039.462499628753
CTTEH9FXZHGFKUA3,6696.3133975136625
ACCDXFZXGQTBTM6N,3649.5881682299023
NKCE9PFF3TT4KSQJ,6464.210483212899
BRAE6NZAZK77HXZK,1952.293219820096
NKCE4TV42BHDP63U,3455.8867151336444
AIREDGGD9RJPZGYW,5075.106806016259
PCSEDAPMHR2HNHWP,6618.759755635194
PACE95FMAFXHZB5C,4228.712284607931
WATDG4KP445AV5XC,10647.970251339597
ACCE9EYRRNZYZUBG,2397.6563661191044
ACCE8XZMAHNC8JVS,3257.9296289315357
SHOED5DCSTQKZCGF,3828.814373100809
NKCE64Z4NGBHNAY7,3631.2327286629456
PBXE8WQTZ5GA2YYQ,1793.935393318161
MUGEGZUMGYAPVSZH,4507.866873789531
PBXE4RB3Y3GXWPFV,3358.797476885451
PCSE2ZFDJJGFNHC7,3422.3470382912724
CRTECN2QT5HKHZ8F,4517.8948192048665
MUGEACY8Q7ZYSTN8,2254.0136792163485
ACCEGG9VGRMQGHRD,5786.026826752778
PCSE76X48PVSDDVK,2061.052840401734
PBXE6677X2D6UFZZ,5086.307316272421
WCKEGGGD2TXHHTJC,1961.803808552132
NKCE7MMGF4PPGNA6,3135.552253711743
CRTECN2QYTPHK5YQ,4691.360895372071
OIDEJFCWMMR6JQBE,4928.773693506165
WATE5HFY4MJX6CHD,4824.908430504462
DREE4FC4TAR8M5GN,6737.009205270522
HACEGPF9DZVUZBFY,6688.199796440472
PBXE4Q7YF5KUYJYW,9090.588013978975
SHIED9YEH65NSA8N,8212.056643528711
WATDHMQJ68MVBRFV,10688.404109824889
HMBEGWTFEV4TF2RH,3177.5461206889145
SHIE2FH7YTVDHFGT,3045.333522381791
CRTECN2QYRY2KWZF,3982.383148125996
TSHEDJXPN4HNT2UP,5373.417642056224
SHOECZH5WGBZHZES,2873.680319132411
NKCEDCT9MSAYG6H5,4762.659575317453
SOCEGGVYBTZPKXVP,4086.1977136338664
PBXECARAQBCDSAZW,3824.7740003862677
CAGDU85YDHP9ZJH7,2577.6298069365253
TCVEHSMFEGNCAGYN,4721.678925331593
RNGEDAPFZ2GKRUER,4225.006872420875
CAGDY9Q7HSNDHGFC,3444.725672144904
NKCECKHYZVHBQU9F,2736.2363949407254
NKCDQSVCRH8W73GF,5846.251773563504
WATD9H76RKGUUZHY,11055.382125730925
NKCE5HYVDQVATMKF,2424.2920919514922
RNGE9GWMKVHGEYZG,4035.4140731337234
SHOEAGUMMWFABHUT,3345.5144208361726
SWDEGZMPYQGNEBHG,4888.347046604053
