Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3602.9303045891797
ACCEGCATKHNRXUHW,2316.9635841230856
NKCE6GJ5XVJDXNNZ,11123.259450603537
NKCEB8BK3ZXDHDHM,8983.70380553468
TOPEFDXSAHRNPF94,5631.477855521358
ACCE558KZHEPZYMG,8816.227971597222
ACCEAZCVAMFHDPY7,5005.951618803482
NKCDYNY37JPBGBVM,2855.424645094315
NKCEY8KWY33FCUYD,7184.903644753504
RNGE4YPTQYRECV9J,4504.972369262881
NKCE88AHBHJZREXH,4197.469896378181
CLTEJ5ZZGBP4JGGE,7458.712237875368
WATE3NWH5FZWAMDA,7375.306555642688
CAGE53FSFZVFPFHQ,2089.9222164596313
PCSEAKVBFFPGCHNZ,3861.801981748265
WATDFFH3KJYBTYGG,6930.457273147881
NKCDWHFQSCHHYZMP,3050.092191463137
RNGEB2PG3Q5RKDW6,3583.432025049626
NKCE5UY9HHPZGGUZ,4520.6903654374455
KTAEHETW3ZCMFMJR,4262.727305993126
BRAEBBYRVF9MHJHU,7178.494971991837
NKCEAX7HAQ2RJA3Q,9854.245750686527
CRTECN2RQZWBSP9W,5082.145541209731
WATDEWZ9UHSEHGZG,9154.70100011328
PTPEYW8HNV6G9YYR,3123.4995259366883
ACCEAMGZRRYVAHDC,5019.122744645061
SRTEHHXG8MUXTGPA,5883.527027577923
SKIE4S4NN4MHYM3Z,4895.496158359912
HMBE7G34YHWPWKYN,7055.34987701305
LLIEGTMFJBD7ZZZM,12952.931415893217
ACCEJGH6JVTM4CBH,1256.2097397356188
ACCDQDYBXJ9HZF37,9498.152146124772
RNGE88FRGZCXNKUG,185.97787830128073
NKCE7M3QNNPZDXHQ,9773.00162518824
VLBEGFFDP9H6WG2T,3601.7574455107465
TOPEAFG4YEQSH5TT,2820.580949372647
WATEYAP3K2QQQWDH,5328.844443979182
PCSEBDFUFJWGARNX,9906.20432902925
SWTEGXQFZY95SKG7,4855.596721936159
BRAEGJFXSM9ZQ6SK,6228.429967898159
CAGE6FYKP34GA4GF,7133.397636771997
HMBEJCMH78VJF3M8,4533.699088222238
HIFEB7J3GSTVN5XJ,10042.809091044039
PBXE6ZHNGZREWWHR,4666.633257273361
PCSEAKVBNXFGZBKB,6639.95210218356
BRAEBBMQQNZ9RZWR,5724.4262493127635
ACCEGKFCXHZZH44S,588.1543950875339
SHODXQRRGKZ74U9M,4461.965210320156
DREE2Y6DVEKVVQQS,4584.204188881923
PBXE8ZHHG5Y525BT,6799.144845244695
CTTEH9FXZHGFKUA3,7804.956314810778
ACCDXFZXGQTBTM6N,3758.0333760765852
NKCE9PFF3TT4KSQJ,7456.00022885444
BRAE6NZAZK77HXZK,1412.2410303091633
NKCE4TV42BHDP63U,3560.9088530383524
AIREDGGD9RJPZGYW,5574.583860272502
PCSEDAPMHR2HNHWP,7847.7605221797385
PACE95FMAFXHZB5C,4534.780542653537
WATDG4KP445AV5XC,12764.660710726977
ACCE9EYRRNZYZUBG,950.5918815504829
ACCE8XZMAHNC8JVS,58.748471707614954
SHOED5DCSTQKZCGF,3850.8453651706377
NKCE64Z4NGBHNAY7,3814.0478281266023
PBXE8WQTZ5GA2YYQ,1429.2733366734883
MUGEGZUMGYAPVSZH,4845.486165991788
PBXE4RB3Y3GXWPFV,209.97993087215855
PCSE2ZFDJJGFNHC7,273.5040022938092
CRTECN2QT5HKHZ8F,4908.517389808418
MUGEACY8Q7ZYSTN8,2032.98519509664
ACCEGG9VGRMQGHRD,6954.2528522519815
PCSE76X48PVSDDVK,1580.6991761403647
PBXE6677X2D6UFZZ,5692.617689915123
WCKEGGGD2TXHHTJC,1745.430089947321
NKCE7MMGF4PPGNA6,3069.0514818017973
CRTECN2QYTPHK5YQ,5014.374468630993
OIDEJFCWMMR6JQBE,5684.019421965474
WATE5HFY4MJX6CHD,5354.112889252253
DREE4FC4TAR8M5GN,4615.374163339839
HACEGPF9DZVUZBFY,7764.344681073736
PBXE4Q7YF5KUYJYW,10957.203586908301
SHIED9YEH65NSA8N,9870.79031403712
WATDHMQJ68MVBRFV,12754.232385350657
HMBEGWTFEV4TF2RH,3441.2978344546837
SHIE2FH7YTVDHFGT,3270.9731917350196
CRTECN2QYRY2KWZF,4378.571424370431
TSHEDJXPN4HNT2UP,6058.115782119526
SHOECZH5WGBZHZES,2892.897650823208
NKCEDCT9MSAYG6H5,5333.089423353619
SOCEGGVYBTZPKXVP,4455.995192287548
PBXECARAQBCDSAZW,3729.5867479987705
CAGDU85YDHP9ZJH7,2670.473715303794
TCVEHSMFEGNCAGYN,5060.802792477652
RNGEDAPFZ2GKRUER,1232.6363889088202
CAGDY9Q7HSNDHGFC,3704.2876729228315
NKCECKHYZVHBQU9F,850.9531109558911
NKCDQSVCRH8W73GF,6431.175440163465
WATD9H76RKGUUZHY,13305.404138850494
NKCE5HYVDQVATMKF,2205.0902390547
RNGE9GWMKVHGEYZG,4277.564876112683
SHOEAGUMMWFABHUT,3524.5012048654876
SWDEGZMPYQGNEBHG,5068.60916717727
TOPEFDXSHZPHCUAU,8773.547979609057
CAGDU85Y85GDJGUD,1625.8646744639068
CAGE4BQXK3FSTRRS,3662.4713561958924
CAGDZVGTV3SMMMBY,5167.030129005251
BEOEGXRVQPCKJHYC,3761.550857528315
NKCE9YFBBYBM88DR,3387.3452072175573
DREECZGZVWGQM23M,4300.291835475806
PBXECYF3YHWYG4UN,2036.638807501713
WATEBG8FGBPUPKCV,4776.240033673421
SHIEEJG9RRDUH9XG,3491.9914723939364
CRTECN2QXAPEWXSF,2781.63783489319
BRAEE6YMSYPNCUX3,1651.8048121083661
WATE9MVXJXHZHEJU,3425.319640671068
RNGDREYRQQGZAPQM,5591.736800198436
CTPEGGFSNDQFAAVE,3660.003161372908
NKCEF2RFAPHSHZZZ,4175.43155021969
TOPDYAZZG5NU7ZBZ,6923.071547963222
PBXE7QPWMSS5XGPZ,2397.344548760673
PCSECV3FHFAQ9T36,11335.531506061776
CRNEJB4NBT9BTM84,5209.911784552715
TSHEHU5RFJCTJKBV,6774.1155972601255
DREECZJC3XBKGDZT,5394.2848076325645
SUDEGGATGYXA9YBC,11309.82449295179
BRAE8WYHTVZMFFHS,5401.108394330598
SFFEGZBXTYFSYJQA,4305.754393143094
ACCEABVYXNHCT8UE,5454.933861812074
BWLE6SJE9PXGV6DD,1774.3400077561146
NKCDYQ3RHYREHHYV,3992.1762186499573
NKCECDCRWDMZEH2Z,3361.341484467165
SRTEH2F6HUZMQ6SJ,6961.30430319932
BRAE6KWFGZFXKPPB,3452.408584980529
HACEJQY5FQRZZUGM,8068.209535782534
CAGEYUXVF2FNARKD,3498.6583695435747
NKCE7M3QTHTCGVVF,4228.538066692902
TOPE8PBFNH9YNHFK,4726.387805645472
BRAEDQFRZS9QFYTQ,1925.3395985861234
HMBEJCMMQR2JHFVP,2365.098374094029
ACCDRFVG52PHVRSK,7222.455923205969
NKCE7MBR4QRBASDQ,3423.734303728261
NKCDWBPZNZU5K2QZ,3719.6727283567543
BRAE8HMQATXFHFGZ,3590.0200323018307
MUGEAGGKEGCPWWPN,3566.618060436244
BKPEGXYWWJPETZZA,5254.928486705692
SGLEGBV6ZNUJNJS9,5659.050900412201
CAGEYUXVAKNKDUUV,6384.293149242421
NKCEDH9ANZGDAUWG,3309.112562394229
NKCE5EHJHS38BUWB,3561.4262143749734
PBXE9YWGRFUQXHQH,12025.40236516561
SHIE3QDHP5RDGMZY,2927.3270679376974
RNGE9HDVMPVBYPGJ,3524.1734328410994
SCHE4YSTCUUSJWCK,2334.2540739147908
SNDEGGTV9XERMGHH,7012.5527404943505
PBXE92XFUMB7QWY6,8042.357702267287
CRTECN2QYK2R2PUS,4297.051102769595
TOPEEEPVYHHF9HGW,3546.7316482224674
MUGE8F5RDEYMH4YH,4036.070988973008
NKCE52CSJ2GUY64G,2020.8925228481507
SHOE2K68QHZ3DWZF,3921.416134020711
DREE9YJHZZHWHAU7,4162.239447308585
NKCEACYSHS4MGKGY,12192.61359649964
CAGECT64KH6CZVMR,13303.309586946556
WATD9H76RG5FQT5Y,13330.293098823682
NKCE5UY97ACC9QAZ,606.5170932872115
LJGEG6UPBW8GKPRD,4435.224916374777
PBXEBFGFRM5797BZ,4740.061655955554
RNGEAY8GRWYMYSAK,5054.325017744182
SHOEF9G8WTWGAAFB,3672.5231438642904
PBXE5ZJZSAC73ZED,8339.240111304614
NKCEYYX9HJWJXAA8,3768.185847967584
CAGDTFSHTF6TRBFZ,4570.683364240162
PBXE6E6YDZDNVKQH,1194.9187296178943
TROEGNQDQNGN99PJ,4451.9820023330085
CRTECN2QXC68CTUM,6272.18928592581
CRTECN2QZNXTGGXG,5357.936415009917
VANE4VND2XHZRCNT,1820.096142476873
NKCE8SESMHF2VSRM,3964.863695682592
SHOEBYY4ZDWGQGEW,7581.880904983675
NKCEB7935AJSADGR,3982.292680772368
SHIEBAXYS3FUTX8Z,6207.1320665503645
NKCE2YCPKAPWDH8C,3003.0542922976447
FABE92NVHZHSFHGT,3517.279248129824
SHIE93YGTRAV6XTW,5671.658182355999
CSOEGTPR39XZHZJY,5151.853316588552
WATE5HFYHPFHRCHY,4682.214912930759
BRAEBHCHY6VVRNRQ,2216.0857224051833
NKCE5QPMUZRQFDAZ,2193.6315254131932
NKCE9ABEE5HDWZSM,5809.956185726887
SHOEJCZ28JFRY9RR,5690.724093351324
PSLEAVTQQXEXZYYZ,4861.891521708472
SHOE66V8UMNGZKYM,1668.6683423846448
SHIE5HBGWKWJWFRA,4011.0363832789008
TOPE4HXDZHPR9K2C,1940.175943614317
BRAEBCTWGWYRWXHC,5364.532559695349
TOPE6ZCJBVZY3HBH,4952.751062059609
CRNEG7BKMFFYHQ8Z,4901.766548227509
SHOE7DJBEPYGQPHF,4010.6903900851153
ACCEHY86UG6B63AZ,4795.868343818439
BLBEJR23J2CTPFAU,5988.0894892124925
ACCEEV5V5VD5DR9C,1255.3476281576595
UMBEJZFHE285UEV2,5966.858384750751
SHOEBN3FFYG75P3D,3120.730334180108
NKCEFGFURYNWH2DR,4130.855457364091
ETHEJG7NW4M4AFCZ,6635.351033501756
SWSE9UH4KXCHZHRJ,3585.930477929532
CRTECN2QZ7XUGBR6,4242.586024437751
BRAEDNX2NHZX5PKN,9249.982798320532
BRAE73KFJGNSP2NP,2279.123008154647
MAHEDFPZVKF79JVQ,4053.6971080283192
NKCECRQY6MGHBPQ3,8464.642889925362
CRTECN2QYYWUXHRP,3390.027349381098
CPCEKY4TKBYFE7PH,5563.937613004611
TOPEA8HNSZB8VGUR,2750.8967556426464
TOPECJZ4ZDXQZB4A,5281.479199420478
SHIE92XGJHG4HH5E,6131.506428226118
CRTECN2QVSZXUG7X,4938.895687728126
BRAEBBYRUSRHZD34,7360.386539009593
IFPEE76BG92E5SVS,5845.208716935625
CAGEBZ7UGCZZHVTE,2626.2124729703737
CAGE3GFTPMNXPZAG,802.0740663336019
SWTEDX3KRCTNHUGY,5806.013779181725
BBAEFKXVXVM8SYZW,6988.962705182396
PENEGZ6RHFWHX7JX,1993.1559276420967
ETHEGFZFQT7ZCH3U,3495.8438598483744
TOPEE2FFAXQGSUZH,5283.27490699674
CRTECN2QWAGCHYGC,4025.9716313338513
SNDEJGWQSWNHXXA3,11066.127033846113
BHGEGTAVKNNCPUGG,12752.38142696487
BBAEGNUNHHZEYSPD,1008.1509970014231
NKCEANMPZYMHYEA3,1153.842241067341
RNGE88Q9FH632SHU,2686.1874031065954
SNDE7PY9TG8P7YYR,1345.8296634885169
SNDEHZQ7YZAHAZYP,4822.526009348037
CRTECN2RDAKXQHYH,3759.2903353151123
SNDEAVZ4MSGYFBUD,5874.730940266364
RTRDWBPC23ZAYMSE,9850.789888440657
PCSDYQEW5ZMFBVFQ,10618.027421477487
DREECZJBH8KGCZHT,8147.343206521411
CAGED654SQMMADH7,2243.9786671258653
MFLEYGFH8PFBVRDG,5157.759273281126
SHIEBWNUURZ8BWDZ,4298.984730503664
BRAECTFYXKNAVFAN,5757.478063469848
BRAECBVGHCB2FN49,4830.6400706704035
SHOEHX7CGSEMUENU,2672.726789221307
CRTEB774NHSDW3DV,2614.1589573451192
VLBEGZ7SZFZBUGBZ,5977.444716707264
BRAEGJFXGYFPGHYG,4782.076214097577
ACCEGKG4S4B7QGGT,2201.0956599312394
BBAECKHYXGE3VJXB,2200.117587907332
BBAEDVYSEN75YZZ7,6546.680084318421
RTRDYZCGGJFBU6XM,3609.9041256548544
CAGEBTJBB5X8GCF8,1172.0765472545027
HLUEJQ3UVGNXSPZG,7552.9951545212025
NKCE8RB5WSWKJPFR,3889.334449812322
BRAEDFYYKNGBGPF3,6574.280984673009
SHIE2CAJP6XBWPU2,3980.242929294178
SHOE2GUJW6XNFG3W,393.9121313026517
TWCEJFXHGDSG5XZV,6576.463991854064
NKCE9Z2JYUYZ2JZ3,9659.337602212776
WATE54YZWYXR6Z7J,12160.603056206866
SWTEEYFFFRWGKZR5,5652.306730470268
NKCE6NHRGQJHWFDK,4941.920779818316
NKCEYM3B6ZP3YSQQ,3893.324482932304
PAEE8AHWJWMDAXZU,7331.109711645337
RTRDZK8XCUEKZDFZ,259.33160004724596
