Product_id,Selling_Price
SCHE4YSTDVPVZVXW,2608.548096
ACCEGCATKHNRXUHW,2893.061248
NKCE6GJ5XVJDXNNZ,11618.790225
NKCEB8BK3ZXDHDHM,11175.294592
TOPEFDXSAHRNPF94,6384.29925
ACCE558KZHEPZYMG,8075.563488
ACCEAZCVAMFHDPY7,4917.5577
NKCDYNY37JPBGBVM,1803.384
NKCEY8KWY33FCUYD,8600.2796
RNGE4YPTQYRECV9J,3877.472025
NKCE88AHBHJZREXH,5027.2101
CLTEJ5ZZGBP4JGGE,6747.705162
WATE3NWH5FZWAMDA,10909.528938
CAGE53FSFZVFPFHQ,3031.592025
PCSEAKVBFFPGCHNZ,3664.785075
WATDFFH3KJYBTYGG,8331.86673
NKCDWHFQSCHHYZMP,3111.6015
RNGEB2PG3Q5RKDW6,4204.349523
NKCE5UY9HHPZGGUZ,5294.1834
KTAEHETW3ZCMFMJR,4419.5976
BRAEBBYRVF9MHJHU,5609.8602
NKCEAX7HAQ2RJA3Q,9247.283584
CRTECN2RQZWBSP9W,4931.686144
WATDEWZ9UHSEHGZG,7658.535808
PTPEYW8HNV6G9YYR,2523.392256
ACCEAMGZRRYVAHDC,4390.211664
SRTEHHXG8MUXTGPA,7076.6982
SKIE4S4NN4MHYM3Z,3688.3143
HMBE7G34YHWPWKYN,7265.5308
LLIEGTMFJBD7ZZZM,11845.9341
ACCEJGH6JVTM4CBH,4528.84707
ACCDQDYBXJ9HZF37,9247.224
RNGE88FRGZCXNKUG,3001.920768
NKCE7M3QNNPZDXHQ,10915.146
VLBEGFFDP9H6WG2T,4073.908608
TOPEAFG4YEQSH5TT,3620.2815
WATEYAP3K2QQQWDH,6437.295936
PCSEBDFUFJWGARNX,10162.958925
SWTEGXQFZY95SKG7,5408.293968
BRAEGJFXSM9ZQ6SK,7692.499584
CAGE6FYKP34GA4GF,6224.823
HMBEJCMH78VJF3M8,5488.136192
HIFEB7J3GSTVN5XJ,1358.18951625
PBXE6ZHNGZREWWHR,3998.934016
PCSEAKVBNXFGZBKB,5571.784064
BRAEBBMQQNZ9RZWR,5614.654752
ACCEGKFCXHZZH44S,4662.584325
SHODXQRRGKZ74U9M,3540.633984
DREE2Y6DVEKVVQQS,3806.670384
PBXE8ZHHG5Y525BT,5729.578624
CTTEH9FXZHGFKUA3,8628.764025
ACCDXFZXGQTBTM6N,3469.543011
