Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3598.8076774388514
ACCEGCATKHNRXUHW,2322.224771417609
NKCE6GJ5XVJDXNNZ,11090.268415504295
NKCEB8BK3ZXDHDHM,8993.73799518065
TOPEFDXSAHRNPF94,5629.4533353888955
ACCE558KZHEPZYMG,8794.821789988397
ACCEAZCVAMFHDPY7,5007.745305234614
NKCDYNY37JPBGBVM,2854.803120845941
NKCEY8KWY33FCUYD,7189.273139542241
RNGE4YPTQYRECV9J,4485.450154153466
NKCE88AHBHJZREXH,4196.711846003599
CLTEJ5ZZGBP4JGGE,7451.384053332329
WATE3NWH5FZWAMDA,7371.784076616175
CAGE53FSFZVFPFHQ,2102.913233528063
PCSEAKVBFFPGCHNZ,3869.149274204643
WATDFFH3KJYBTYGG,6923.407092266118
NKCDWHFQSCHHYZMP,3041.5330989948557
RNGEB2PG3Q5RKDW6,3593.6541985624435
NKCE5UY9HHPZGGUZ,4519.413300355825
KTAEHETW3ZCMFMJR,4266.515499457184
BRAEBBYRVF9MHJHU,7178.516584912643
NKCEAX7HAQ2RJA3Q,9858.274303993647
CRTECN2RQZWBSP9W,5060.018928153125
WATDEWZ9UHSEHGZG,9122.172092302548
PTPEYW8HNV6G9YYR,3136.548635071812
ACCEAMGZRRYVAHDC,5021.6591594264955
SRTEHHXG8MUXTGPA,5900.16148609463
SKIE4S4NN4MHYM3Z,4887.5971087059315
HMBE7G34YHWPWKYN,7057.7599313830815
LLIEGTMFJBD7ZZZM,12956.832405457662
ACCEJGH6JVTM4CBH,1247.6270738479461
ACCDQDYBXJ9HZF37,9503.259147150482
RNGE88FRGZCXNKUG,202.0888562221371
NKCE7M3QNNPZDXHQ,9746.518949014877
VLBEGFFDP9H6WG2T,3626.600834720837
TOPEAFG4YEQSH5TT,2830.1627510268772
WATEYAP3K2QQQWDH,5325.394287844159
PCSEBDFUFJWGARNX,9902.257570234424
SWTEGXQFZY95SKG7,4874.624494673985
BRAEGJFXSM9ZQ6SK,6235.739360479527
CAGE6FYKP34GA4GF,7149.551702788273
HMBEJCMH78VJF3M8,4513.245017962227
HIFEB7J3GSTVN5XJ,10033.856491765262
PBXE6ZHNGZREWWHR,4670.520120192783
PCSEAKVBNXFGZBKB,6647.049016513211
BRAEBBMQQNZ9RZWR,5721.918673318321
ACCEGKFCXHZZH44S,568.0633174984969
SHODXQRRGKZ74U9M,4481.144942518207
DREE2Y6DVEKVVQQS,4607.923093288398
PBXE8ZHHG5Y525BT,6784.911548485005
CTTEH9FXZHGFKUA3,7793.574727201625
ACCDXFZXGQTBTM6N,3776.729184877384
NKCE9PFF3TT4KSQJ,7467.9952194196885
BRAE6NZAZK77HXZK,1420.268531631852
NKCE4TV42BHDP63U,3575.4393650613133
AIREDGGD9RJPZGYW,5561.20494450979
PCSEDAPMHR2HNHWP,7838.175561461057
PACE95FMAFXHZB5C,4525.774236696049
WATDG4KP445AV5XC,12774.354254123082
ACCE9EYRRNZYZUBG,975.6759724357889
ACCE8XZMAHNC8JVS,50.734416731259444
SHOED5DCSTQKZCGF,3872.5134427735156
NKCE64Z4NGBHNAY7,3812.815707803835
PBXE8WQTZ5GA2YYQ,1433.1909615053855
MUGEGZUMGYAPVSZH,4844.993497606957
PBXE4RB3Y3GXWPFV,206.00425039325
PCSE2ZFDJJGFNHC7,271.2372170068975
CRTECN2QT5HKHZ8F,4909.890104129318
MUGEACY8Q7ZYSTN8,2041.4628636450025
ACCEGG9VGRMQGHRD,6942.549612845255
PCSE76X48PVSDDVK,1596.993599942823
PBXE6677X2D6UFZZ,5702.03612358676
WCKEGGGD2TXHHTJC,1761.0522804837947
NKCE7MMGF4PPGNA6,3077.827420752455
CRTECN2QYTPHK5YQ,5025.053749098278
OIDEJFCWMMR6JQBE,5659.745918345539
WATE5HFY4MJX6CHD,5361.622358948833
DREE4FC4TAR8M5GN,4629.961539922557
HACEGPF9DZVUZBFY,7756.528004875105
PBXE4Q7YF5KUYJYW,10953.876183541899
SHIED9YEH65NSA8N,9862.027424075044
WATDHMQJ68MVBRFV,12742.22136167664
HMBEGWTFEV4TF2RH,3435.1351848564987
SHIE2FH7YTVDHFGT,3267.270042731495
CRTECN2QYRY2KWZF,4377.989243027949
TSHEDJXPN4HNT2UP,6050.49965143366
SHOECZH5WGBZHZES,2887.651210917567
NKCEDCT9MSAYG6H5,5321.136363759611
SOCEGGVYBTZPKXVP,4468.322010968496
PBXECARAQBCDSAZW,3736.9696254140454
CAGDU85YDHP9ZJH7,2657.6342077065065
TCVEHSMFEGNCAGYN,5050.977729808128
RNGEDAPFZ2GKRUER,1261.5353858185122
CAGDY9Q7HSNDHGFC,3707.7109850512497
NKCECKHYZVHBQU9F,852.116165902542
NKCDQSVCRH8W73GF,6439.254625638891
WATD9H76RKGUUZHY,13318.423258069635
NKCE5HYVDQVATMKF,2222.8012613244855
RNGE9GWMKVHGEYZG,4271.499733294861
SHOEAGUMMWFABHUT,3522.3704934937246
SWDEGZMPYQGNEBHG,5071.8341563907625
TOPEFDXSHZPHCUAU,8799.366047040441
CAGDU85Y85GDJGUD,1635.354193048875
CAGE4BQXK3FSTRRS,3644.0333089728656
CAGDZVGTV3SMMMBY,5174.0825702270495
