Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3499.9431206666663
ACCEGCATKHNRXUHW,3135.9099126666665
NKCE6GJ5XVJDXNNZ,11327.463139333333
NKCEB8BK3ZXDHDHM,10602.287344000002
TOPEFDXSAHRNPF94,5160.214787
ACCE558KZHEPZYMG,7853.605280999999
ACCEAZCVAMFHDPY7,4637.166552
NKCDYNY37JPBGBVM,3431.943817
NKCEY8KWY33FCUYD,7772.642775
RNGE4YPTQYRECV9J,3930.568539
NKCE88AHBHJZREXH,3667.7344395999994
CLTEJ5ZZGBP4JGGE,7146.756017166666
WATE3NWH5FZWAMDA,7612.892487000001
CAGE53FSFZVFPFHQ,2986.499421
PCSEAKVBFFPGCHNZ,3645.5296569999996
WATDFFH3KJYBTYGG,7086.121184166666
NKCDWHFQSCHHYZMP,2805.6638743749995
RNGEB2PG3Q5RKDW6,3503.0067965000003
NKCE5UY9HHPZGGUZ,4240.742109999999
KTAEHETW3ZCMFMJR,4337.663246833334
BRAEBBYRVF9MHJHU,7975.2751579999995
NKCEAX7HAQ2RJA3Q,7715.742606
CRTECN2RQZWBSP9W,5114.397358166667
WATDEWZ9UHSEHGZG,8167.287355333333
PTPEYW8HNV6G9YYR,3136.977492
ACCEAMGZRRYVAHDC,4892.833516
SRTEHHXG8MUXTGPA,5575.760616833333
SKIE4S4NN4MHYM3Z,4201.113282666666
HMBE7G34YHWPWKYN,7223.2051624999995
LLIEGTMFJBD7ZZZM,10432.7518774
ACCEJGH6JVTM4CBH,4348.796255249999
ACCDQDYBXJ9HZF37,9221.3514755
RNGE88FRGZCXNKUG,3754.913994
NKCE7M3QNNPZDXHQ,10109.125255333334
VLBEGFFDP9H6WG2T,2299.0697253333333
TOPEAFG4YEQSH5TT,3025.700865166667
WATEYAP3K2QQQWDH,3697.9932592749997
PCSEBDFUFJWGARNX,10362.217428000002
SWTEGXQFZY95SKG7,4739.0790624
BRAEGJFXSM9ZQ6SK,5161.9258416
CAGE6FYKP34GA4GF,7810.3842669999985
HMBEJCMH78VJF3M8,3442.628276266667
HIFEB7J3GSTVN5XJ,8740.485948374999
PBXE6ZHNGZREWWHR,3735.704910666667
PCSEAKVBNXFGZBKB,5879.356116166667
BRAEBBMQQNZ9RZWR,5630.161746999999
ACCEGKFCXHZZH44S,3989.933974124999
SHODXQRRGKZ74U9M,3465.375873333334
DREE2Y6DVEKVVQQS,4485.567761
PBXE8ZHHG5Y525BT,6115.500317999999
CTTEH9FXZHGFKUA3,8512.592979833333
ACCDXFZXGQTBTM6N,3879.431719025
NKCE9PFF3TT4KSQJ,5956.361352
BRAE6NZAZK77HXZK,1128.1229637333333
NKCE4TV42BHDP63U,3459.3619985
AIREDGGD9RJPZGYW,5051.776765
PCSEDAPMHR2HNHWP,6831.954968666668
PACE95FMAFXHZB5C,4479.640178500001
WATDG4KP445AV5XC,12217.058640000001
ACCE9EYRRNZYZUBG,1985.3087811333335
ACCE8XZMAHNC8JVS,2925.43343815
SHOED5DCSTQKZCGF,3967.5250815
NKCE64Z4NGBHNAY7,2951.7716344250002
PBXE8WQTZ5GA2YYQ,1273.6089677
MUGEGZUMGYAPVSZH,3181.923622
